1.209,0.615,1.019
5.328,1.531,0.723
6.480,1.740,0.681
14.762,1.694,1.637
8.786,1.559,1.151
8.013,1.746,0.837
6.291,1.731,0.668
4.670,1.074,1.289
9.577,1.428,1.496
9.880,1.861,0.908
4.955,1.590,0.624
6.967,1.424,1.094
4.449,1.132,1.106
2.088,0.816,0.998
1.656,0.565,1.653
7.725,1.486,1.114
15.613,1.593,1.958
13.772,1.485,1.988
2.946,0.977,0.982
4.634,0.969,1.571
20.461,1.869,1.865
10.136,1.416,1.609
5.344,1.377,0.898
3.981,0.863,1.701
9.161,1.425,1.437
1.325,0.603,1.162
13.294,1.546,1.770
13.896,1.633,1.659
5.457,1.126,1.370
5.105,0.911,1.956
9.228,1.684,1.035
0.705,0.510,0.864
17.608,1.855,1.629
5.074,0.970,1.716
11.579,1.705,1.267
1.702,0.541,1.848
15.149,1.704,1.661
6.467,1.149,1.559
6.088,1.482,0.882
9.875,1.546,1.315
6.530,1.237,1.357
8.584,1.654,0.998
2.474,0.640,1.922
7.835,1.271,1.545
9.714,1.493,1.388
16.053,1.663,1.848
8.747,1.939,0.741
8.246,1.869,0.751
15.885,1.927,1.362
2.017,0.715,1.254
6.492,1.488,0.934
8.623,1.997,0.688
12.934,1.947,1.086
12.469,1.797,1.229
2.803,0.731,1.668
5.414,1.578,0.692
1.810,0.786,0.933
5.034,1.235,1.051
3.679,0.900,1.446
3.897,1.146,0.944
0.886,0.575,0.854
3.349,0.850,1.475
2.106,0.762,1.153
15.571,1.718,1.679
1.367,0.530,1.547
2.727,1.241,0.564
2.492,0.893,0.995
12.800,1.865,1.171
10.538,1.645,1.240
6.653,1.281,1.290
3.821,1.066,1.070
7.358,1.931,0.628
1.251,0.520,1.474
3.173,1.201,0.701
6.285,1.989,0.506
19.182,1.992,1.539
4.225,1.471,0.622
6.891,1.138,1.693
15.384,1.612,1.884
0.764,0.516,0.913
14.709,1.623,1.778
5.992,1.844,0.561
9.329,1.319,1.706
5.357,1.846,0.501
4.632,0.938,1.678
17.500,1.849,1.629
4.206,1.180,0.962
5.079,1.134,1.258
3.789,0.795,1.909
3.139,0.775,1.665
1.718,0.531,1.940
3.410,1.408,0.548
0.688,0.543,0.744
2.928,0.741,1.697
17.324,1.768,1.765
2.824,0.671,1.994
5.679,1.169,1.323
8.876,1.899,0.783
3.559,1.001,1.131
21.245,1.894,1.886
3.071,0.975,1.028
17.256,1.697,1.907
3.239,1.319,0.593
7.305,1.297,1.382
2.508,0.913,0.958
12.328,1.441,1.890
2.933,0.730,1.751
7.416,1.123,1.871
11.363,1.607,1.400
5.620,1.413,0.896
15.415,1.957,1.281
15.599,1.796,1.540
1.303,0.875,0.542
20.057,1.867,1.832
1.233,0.612,1.049
10.050,1.691,1.118
6.660,1.312,1.232
6.856,1.259,1.377
3.370,1.287,0.647
6.306,1.168,1.472
3.562,1.075,0.981
1.125,0.758,0.624
0.916,0.695,0.603
17.819,1.781,1.789
12.878,1.995,1.030
1.261,0.628,1.019
10.771,1.436,1.663
3.911,0.791,1.990
20.782,1.864,1.904
8.477,1.648,0.993
18.720,1.793,1.853
17.902,1.815,1.729
5.186,1.401,0.841
20.977,1.945,1.765
5.204,1.030,1.562
2.528,0.912,0.968
1.151,0.656,0.851
2.197,0.694,1.452
3.386,0.754,1.898
0.947,0.532,1.063
0.774,0.630,0.620
12.882,1.591,1.619
4.595,0.994,1.482
10.878,1.424,1.708
6.214,1.035,1.846
1.268,0.555,1.309
1.873,0.771,1.003
11.796,1.694,1.308
5.210,1.279,1.014
2.643,0.987,0.863
1.265,0.583,1.185
5.891,1.213,1.274
1.399,0.603,1.223
3.272,1.230,0.689
12.736,1.673,1.448
16.277,1.933,1.387
23.641,1.998,1.884
9.533,1.269,1.883
15.695,1.703,1.723
4.133,1.382,0.689
2.128,0.619,1.771
5.132,0.912,1.964
15.486,1.597,1.933
1.066,0.809,0.518
3.007,0.720,1.848
6.315,1.370,1.071
5.535,1.210,1.203
0.884,0.538,0.972
2.500,0.784,1.294
6.252,1.533,0.847
2.812,1.303,0.527
9.296,1.588,1.174
14.798,1.865,1.354
13.455,1.473,1.974
6.156,1.750,0.640
7.860,1.333,1.408
2.940,0.702,1.900
6.507,1.512,0.906
2.815,0.992,0.910
2.865,0.763,1.567
12.052,1.524,1.653
5.831,1.397,0.951
3.277,1.149,0.790
16.353,1.959,1.357
1.646,0.665,1.185
18.100,1.746,1.891
1.463,0.517,1.738
8.205,1.299,1.549
8.024,1.666,0.920
5.831,1.209,1.270
16.639,1.720,1.790
2.493,0.927,0.923
6.037,1.535,0.815
7.632,1.489,1.095
8.008,1.866,0.732
14.007,1.968,1.151
3.078,0.742,1.779
10.023,1.598,1.250
13.648,1.650,1.596
7.869,1.679,0.888
4.950,1.557,0.650
1.285,0.610,1.099
12.450,1.567,1.613
2.035,0.687,1.375
8.695,1.548,1.155
17.686,1.744,1.850
15.246,1.806,1.489
9.588,1.317,1.761
4.831,1.165,1.133
8.550,1.991,0.687
6.917,1.174,1.596
8.244,1.419,1.304
18.254,1.819,1.757
9.901,1.439,1.522
2.187,0.917,0.828
12.113,1.566,1.572
2.434,1.136,0.600
18.550,1.748,1.932
2.017,0.759,1.113
12.626,1.633,1.506
20.651,1.967,1.698
14.962,1.728,1.595
10.015,1.674,1.138
3.539,0.946,1.259
3.793,0.864,1.619
6.239,1.026,1.886
7.759,1.325,1.408
6.396,1.267,1.268
2.815,1.042,0.824
6.978,1.773,0.707
8.568,1.195,1.909
9.847,1.302,1.849
10.715,1.319,1.961
8.066,1.280,1.566
5.806,1.885,0.520
6.579,1.093,1.754
1.656,0.518,1.962
6.781,1.710,0.738
9.521,1.500,1.348
8.912,1.235,1.859
2.146,0.842,0.964
10.305,1.463,1.532
6.410,1.157,1.525
3.366,0.774,1.788
11.264,1.637,1.339
1.122,0.551,1.178
5.456,1.321,0.995
3.283,0.827,1.529
1.838,0.887,0.744
15.220,1.893,1.353
5.039,1.287,0.969
11.057,1.420,1.746
1.034,0.633,0.822
6.769,1.390,1.116
7.800,1.355,1.352
5.297,1.044,1.546
2.071,0.640,1.610
15.464,1.976,1.261
2.496,1.005,0.787
4.393,1.158,1.043
12.484,1.496,1.775
6.356,1.912,0.553
2.523,0.639,1.969
11.191,1.408,1.797
1.258,0.601,1.107
1.517,0.504,1.901
6.674,1.945,0.562
2.031,0.617,1.696
8.367,1.273,1.644
1.475,0.768,0.796
15.697,1.824,1.501
8.615,1.990,0.692
8.986,1.253,1.823
2.241,1.095,0.595
13.869,1.851,1.289
8.498,1.192,1.905
4.686,0.869,1.976
3.736,1.167,0.874
0.882,0.680,0.607
3.905,0.874,1.626
2.864,0.871,1.203
18.351,1.809,1.786
1.660,0.629,1.334
5.413,1.200,1.197
3.815,1.321,0.695
9.599,1.988,0.773
3.828,1.170,0.890
8.768,1.227,1.854
8.106,1.442,1.241
2.640,0.863,1.129
3.235,0.753,1.816
1.527,0.541,1.659
4.889,0.928,1.806
15.625,1.774,1.581
17.023,1.933,1.451
5.983,1.381,0.998
4.655,0.866,1.975
7.807,1.865,0.715
5.061,1.405,0.816
18.579,1.798,1.829
3.155,0.786,1.627
4.075,0.926,1.512
10.757,1.704,1.179
6.492,1.547,0.863
2.174,1.049,0.629
1.336,0.553,1.392
0.799,0.604,0.697
10.316,1.465,1.529
8.565,1.955,0.713
5.526,0.979,1.834
6.781,1.914,0.589
4.902,1.749,0.510
1.261,0.537,1.394
5.339,1.319,0.977
1.887,1.050,0.545
6.639,1.355,1.150
14.244,1.614,1.741
3.595,0.936,1.307
2.887,0.943,1.032
2.862,0.982,0.944
12.705,1.831,1.207
4.707,1.007,1.477
5.685,1.244,1.170
3.681,0.830,1.701
11.614,1.716,1.256
8.204,1.999,0.653
1.771,0.836,0.807
1.024,0.789,0.524
2.133,0.642,1.647
4.832,1.159,1.144
12.177,1.406,1.960
21.683,1.994,1.736
5.144,1.423,0.808
8.049,1.163,1.894
5.228,0.982,1.727
3.571,1.474,0.523
11.250,1.571,1.451
12.849,1.992,1.030
1.433,0.756,0.799
5.005,0.922,1.875
1.266,0.604,1.103
19.272,1.841,1.810
3.605,1.105,0.939
22.277,1.992,1.787
7.262,1.137,1.788
3.790,1.241,0.784
13.832,1.579,1.765
3.367,1.009,1.052
0.568,0.509,0.698
5.448,1.252,1.106
1.305,0.503,1.645
15.488,1.989,1.246
5.546,1.339,0.985
6.189,1.082,1.684
2.082,0.782,1.084
2.946,0.783,1.531
2.308,1.052,0.664
5.763,1.284,1.113
13.187,1.738,1.389
6.233,1.000,1.986
11.148,1.831,1.058
15.755,1.765,1.609
4.869,1.154,1.164
9.853,1.331,1.771
6.772,1.791,0.672
2.069,0.671,1.465
5.900,1.043,1.728
1.073,0.519,1.269
1.222,0.523,1.420
6.157,1.299,1.161
1.167,0.597,1.042
1.280,0.775,0.678
8.786,1.438,1.352
6.595,1.396,1.076
1.531,0.681,1.051
6.381,1.187,1.442
14.255,1.697,1.575
22.448,1.972,1.837
1.111,0.539,1.215
7.878,1.857,0.727
9.543,1.255,1.927
5.608,1.603,0.695
3.263,1.195,0.727
21.957,1.883,1.971
2.180,0.863,0.932
3.203,0.956,1.115
5.853,1.089,1.572
5.951,1.240,1.232
3.065,0.893,1.225
6.396,1.171,1.484
14.044,1.549,1.864
7.525,1.202,1.658
1.802,0.560,1.831
7.306,1.393,1.198
2.240,1.053,0.643
23.484,1.962,1.941
8.457,1.395,1.384
7.883,1.371,1.334
10.826,1.682,1.217
4.203,0.980,1.392
6.652,1.716,0.719
4.760,1.007,1.494
3.990,1.156,0.951
5.614,0.946,1.998
5.389,1.124,1.357
11.448,1.563,1.491
8.235,1.436,1.272
5.979,0.995,1.922
2.539,0.853,1.112
2.793,1.076,0.767
2.532,0.796,1.271
2.329,0.651,1.747
1.221,0.552,1.277
10.421,1.370,1.767
5.788,1.074,1.596
2.506,0.837,1.139
8.255,1.410,1.321
9.075,1.324,1.648
14.249,1.724,1.527
3.900,1.292,0.744
1.686,0.951,0.594
2.464,0.649,1.860
14.188,1.635,1.689
2.968,0.703,1.909
3.628,0.834,1.659
3.227,1.267,0.639
8.839,1.495,1.260
3.017,0.761,1.660
11.261,1.348,1.972
13.456,1.825,1.286
6.259,1.363,1.072
14.876,1.770,1.511
5.924,1.474,0.867
5.569,1.266,1.106
0.900,0.556,0.927
4.203,1.093,1.119
6.994,1.150,1.684
4.802,0.921,1.802
6.840,1.528,0.933
2.627,1.064,0.738
12.070,1.597,1.506
9.944,1.647,1.167
12.063,1.705,1.322
1.999,0.644,1.532
2.420,1.029,0.727
7.518,1.389,1.240
15.338,1.627,1.844
2.117,0.706,1.352
6.008,1.559,0.787
5.489,1.143,1.338
0.593,0.604,0.518
10.042,1.374,1.694
6.083,1.131,1.513
13.661,1.567,1.770
0.527,0.539,0.576
2.115,0.633,1.679
3.184,1.174,0.735
13.252,1.488,1.906
2.711,0.815,1.299
14.338,1.780,1.441
4.998,0.982,1.650
6.742,1.051,1.941
5.302,1.033,1.582
3.171,0.724,1.927
14.094,1.511,1.964
21.943,1.968,1.803
11.214,1.851,1.042
10.006,1.846,0.935
10.633,1.339,1.889
6.019,1.070,1.674
7.856,1.161,1.855
6.865,1.267,1.362
7.350,1.834,0.696
18.378,1.920,1.587
0.842,0.580,0.798
11.401,1.449,1.728
3.311,1.233,0.693
16.141,1.875,1.461
17.600,1.784,1.761
5.685,1.268,1.126
9.069,1.574,1.165
5.007,1.319,0.916
1.771,0.786,0.913
3.487,0.898,1.376
1.616,0.567,1.601
17.979,1.804,1.758
3.853,0.937,1.397
2.028,0.859,0.875
2.375,0.749,1.349
1.794,0.680,1.236
12.159,1.500,1.720
2.229,0.739,1.299
1.201,0.713,0.752
15.394,1.623,1.860
0.910,0.701,0.589
3.337,0.863,1.426
9.124,1.883,0.819
3.124,1.014,0.968
2.862,0.949,1.011
23.931,1.967,1.968
11.424,1.642,1.348
11.495,1.391,1.892
1.882,0.661,1.372
20.382,1.824,1.950
16.964,1.846,1.584
10.852,1.314,2.000
0.771,0.538,0.846
3.053,0.702,1.970
12.038,1.685,1.350
2.709,0.828,1.257
0.693,0.610,0.592
4.113,1.185,0.933
4.527,1.412,0.723
2.667,0.719,1.641
1.877,0.799,0.937
4.693,1.386,0.778
3.297,1.181,0.753
4.589,1.262,0.917
4.298,0.940,1.549
7.176,1.698,0.793
8.800,1.594,1.103
0.908,0.558,0.929
2.012,0.612,1.711
1.766,0.634,1.398
4.179,1.115,1.071
3.633,1.373,0.613
4.184,1.283,0.809
1.733,0.576,1.665
10.717,1.781,1.076
3.896,0.810,1.889
4.166,0.821,1.968
7.330,1.470,1.080
8.849,1.474,1.296
14.332,1.936,1.217
3.307,0.985,1.085
5.627,0.975,1.884
10.424,1.443,1.594
1.237,0.588,1.138
7.121,1.511,0.993
20.601,1.877,1.860
4.561,1.648,0.535
7.908,1.312,1.463
7.896,1.286,1.520
4.909,1.653,0.572
8.361,1.296,1.584
6.208,1.042,1.819
4.926,1.380,0.824
6.314,1.052,1.817
5.509,1.083,1.495
9.788,1.630,1.172
3.660,0.766,1.986
7.144,1.283,1.382
15.086,1.755,1.559
1.494,0.909,0.575
1.426,0.577,1.366
7.517,1.358,1.297
6.874,1.104,1.795
3.495,0.934,1.276
9.538,1.843,0.894
3.237,0.961,1.115
7.792,1.142,1.901
6.817,1.045,1.988
1.025,0.501,1.302
5.767,1.403,0.933
5.742,1.908,0.502
2.451,0.862,1.049
7.541,1.259,1.516
13.668,1.939,1.157
1.756,0.897,0.694
16.751,1.641,1.979
4.163,0.912,1.593
9.538,1.243,1.964
1.167,0.562,1.175
6.336,1.194,1.414
1.556,0.837,0.706
2.285,0.877,0.946
6.762,1.791,0.671
5.954,1.270,1.174
2.595,0.695,1.713
2.684,1.044,0.784
7.384,1.484,1.067
7.626,1.312,1.410
6.722,1.054,1.926
1.919,0.611,1.634
1.489,0.563,1.495
1.908,0.643,1.468
23.036,1.963,1.903
5.124,1.084,1.387
4.762,1.128,1.192
13.625,1.644,1.604
11.699,1.517,1.618
7.182,1.105,1.873
17.178,1.974,1.403
7.967,1.919,0.689
21.089,1.998,1.681
14.254,1.811,1.384
4.968,1.085,1.344
2.892,1.209,0.630
1.915,0.884,0.780
3.022,0.703,1.946
5.473,1.244,1.126
2.408,0.927,0.893
5.314,1.705,0.582
8.852,1.553,1.169
5.440,1.793,0.539
9.018,1.794,0.892
11.907,1.490,1.707
10.089,1.657,1.170
3.316,1.439,0.510
5.365,1.167,1.254
5.514,1.126,1.384
2.822,0.806,1.384
1.498,0.870,0.630
4.129,0.838,1.871
3.495,1.007,1.096
12.437,1.463,1.849
3.790,1.001,1.204
6.684,1.716,0.722
0.614,0.513,0.744
2.295,1.127,0.575
0.953,0.540,1.040
14.108,1.656,1.638
4.977,1.621,0.603
13.590,1.552,1.796
3.670,1.020,1.124
4.345,0.912,1.663
12.914,1.565,1.678
3.969,1.253,0.804
11.686,1.415,1.857
10.060,1.809,0.979
12.190,1.503,1.717
6.357,1.162,1.499
8.187,1.583,1.039
2.579,0.868,1.090
9.670,1.260,1.939
5.076,1.157,1.208
4.944,1.117,1.262
5.499,1.103,1.438
1.933,0.812,0.933
2.970,1.249,0.606
2.515,0.782,1.310
1.984,1.000,0.632
0.789,0.653,0.589
14.076,1.868,1.284
3.887,1.210,0.845
4.297,1.444,0.656
2.628,0.844,1.173
16.633,1.653,1.937
3.101,0.723,1.888
7.088,1.722,0.761
19.087,1.745,1.996
1.922,0.828,0.892
5.247,1.220,1.122
9.066,1.689,1.012
1.449,0.523,1.684
3.458,1.069,0.963
2.535,0.853,1.110
11.651,1.710,1.268
15.768,1.747,1.645
10.061,1.915,0.873
17.227,1.673,1.958
7.836,1.764,0.801
4.249,1.032,1.270
8.765,1.207,1.915
2.081,0.660,1.521
2.158,0.909,0.831
5.520,1.138,1.356
11.356,1.543,1.518
3.504,1.174,0.809
22.907,1.987,1.847
6.185,1.225,1.311
3.747,0.977,1.250
6.455,1.116,1.649
1.625,0.696,1.067
10.085,1.475,1.476
9.022,1.262,1.803
13.748,1.721,1.478
1.152,0.813,0.554
4.620,0.946,1.643
7.933,1.161,1.874
4.879,1.099,1.285
4.193,1.335,0.749
1.798,0.595,1.617
6.950,1.306,1.298
15.464,1.591,1.945
3.813,1.264,0.759
16.484,1.671,1.880
11.001,1.679,1.242
9.588,1.846,0.895
7.246,1.298,1.369
5.125,1.082,1.393
11.810,1.844,1.105
9.867,1.910,0.861
11.877,1.742,1.245
11.974,1.921,1.033
2.314,0.871,0.972
2.504,0.734,1.478
2.092,0.714,1.305
3.144,0.769,1.691
7.177,1.127,1.799
1.394,0.576,1.339
5.837,1.069,1.627
7.544,1.539,1.014
17.861,1.934,1.519
16.881,1.704,1.850
0.972,0.608,0.836
7.414,1.605,0.916
8.730,1.429,1.361
0.586,0.516,0.701
2.732,0.733,1.618
13.556,1.499,1.921
9.239,1.816,0.892
10.847,1.680,1.224
6.131,1.507,0.859
2.739,0.681,1.878
3.739,0.882,1.530
4.770,1.228,1.008
11.758,1.780,1.181
7.992,1.596,0.999
11.169,1.515,1.549
1.617,1.013,0.502
17.896,1.789,1.780
1.277,0.631,1.020
9.759,1.530,1.326
6.445,1.132,1.601
6.038,1.151,1.450
7.321,1.254,1.481
14.387,1.747,1.500
2.601,0.833,1.194
1.319,0.769,0.710
8.371,1.557,1.099
1.366,0.680,0.940
4.461,1.100,1.175
9.387,1.898,0.830
12.253,1.968,1.007
3.749,0.780,1.963
2.337,0.661,1.700
8.960,1.476,1.310
1.809,0.598,1.609
7.733,1.440,1.188
11.015,1.793,1.091
6.231,1.255,1.259
22.712,1.920,1.960
9.660,1.291,1.846
3.114,0.870,1.309
13.652,1.624,1.649
5.945,1.803,0.582
1.249,0.693,0.827
6.835,1.101,1.795
5.117,1.076,1.406
7.466,1.643,0.881
2.334,1.058,0.663
3.900,0.931,1.433
7.911,1.454,1.191
4.052,1.056,1.156
1.982,1.054,0.567
17.226,1.658,1.995
17.029,1.909,1.488
5.576,1.213,1.205
1.960,0.581,1.846
2.998,0.889,1.208
2.814,1.030,0.844
2.002,0.823,0.940
10.759,1.523,1.476
7.243,1.408,1.162
0.863,0.563,0.867
7.624,1.922,0.657
13.908,1.513,1.933
10.208,1.618,1.241
4.480,1.250,0.913
10.158,1.968,0.835
16.803,1.662,1.937
20.319,1.953,1.696
9.286,1.373,1.568
1.007,0.581,0.948
11.925,1.677,1.349
1.702,0.734,1.005
9.539,1.351,1.663
0.884,0.596,0.793
13.591,1.769,1.382
5.680,1.722,0.609
1.360,0.549,1.436
2.795,0.691,1.861
0.980,0.680,0.674
9.041,1.585,1.146
3.018,0.700,1.963
5.275,1.268,1.045
20.693,1.952,1.729
0.911,0.556,0.939
8.730,1.555,1.149
5.816,0.994,1.875
3.422,0.809,1.664
16.554,1.974,1.352
0.479,0.541,0.521
1.461,0.606,1.267
11.282,1.410,1.805
3.598,0.826,1.681
13.041,1.516,1.807
11.687,1.385,1.940
0.661,0.616,0.554
19.975,1.809,1.944
16.087,1.809,1.565
2.288,1.192,0.512
4.317,1.219,0.925
5.465,1.306,1.020
1.705,0.549,1.798
5.863,1.118,1.492
2.211,0.601,1.948
1.060,0.789,0.543
1.361,0.631,1.088
15.378,1.711,1.672
0.546,0.567,0.542
6.260,1.078,1.714
11.395,1.765,1.164
2.390,0.619,1.983
14.286,1.782,1.432
0.736,0.526,0.847
12.120,1.849,1.128
3.690,0.951,1.299
1.621,0.945,0.578
2.311,0.713,1.448
2.046,0.660,1.497
6.361,1.342,1.125
7.865,1.218,1.687
2.879,1.203,0.633
12.265,1.911,1.069
20.456,1.899,1.806
1.714,0.626,1.394
5.441,1.718,0.586
8.056,1.880,0.725
19.045,1.925,1.636
4.863,1.090,1.303
3.619,1.426,0.566
9.842,1.328,1.777
8.646,1.773,0.875
5.930,1.090,1.588
1.171,0.615,0.986
12.910,1.847,1.205
9.305,1.489,1.336
3.259,1.316,0.599
5.959,0.999,1.902
5.150,1.612,0.631
4.137,0.914,1.577
8.200,1.288,1.574
5.605,1.031,1.678
5.224,1.535,0.706
4.925,1.063,1.387
3.126,1.148,0.755
4.549,0.954,1.591
3.790,0.955,1.322
3.205,1.172,0.742
16.759,1.666,1.921
7.759,1.193,1.735
5.733,1.199,1.270
6.793,1.921,0.586
5.679,1.840,0.534
22.271,1.964,1.838
6.021,1.395,0.984
5.461,1.237,1.135
4.381,1.128,1.097
9.144,1.397,1.492
6.382,1.197,1.417
6.463,1.215,1.393
7.149,1.182,1.628
6.984,1.236,1.456
8.280,1.285,1.596
4.601,1.654,0.536
2.729,0.823,1.283
5.354,1.632,0.640
4.718,0.909,1.820
8.281,1.285,1.595
1.829,0.808,0.891
13.321,1.789,1.325
4.625,1.300,0.871
4.849,1.213,1.049
9.749,1.809,0.948
5.516,1.167,1.288
6.419,1.041,1.885
6.840,1.124,1.723
2.401,0.798,1.199
2.320,0.630,1.863
1.265,0.642,0.977
14.985,1.732,1.590
1.193,0.608,1.028
16.094,1.636,1.914
3.751,0.836,1.708
10.831,1.867,0.989
10.652,1.740,1.120
16.090,1.756,1.661
6.540,1.077,1.796
0.728,0.519,0.861
8.933,1.470,1.316
2.209,0.914,0.842
0.877,0.529,0.996
1.242,0.663,0.898
1.508,0.539,1.652
9.713,1.965,0.801
3.053,0.965,1.044
5.277,1.254,1.068
5.793,1.010,1.808
5.290,1.152,1.270
17.559,1.750,1.826
1.780,0.685,1.207
8.597,1.321,1.567
6.588,1.312,1.218
8.023,1.714,0.869
13.787,1.838,1.299
7.678,1.409,1.231
5.980,1.051,1.724
2.615,0.808,1.276
8.568,1.318,1.569
1.439,0.749,0.816
7.985,1.165,1.871
2.214,1.074,0.611
7.867,1.566,1.021
2.126,0.904,0.827
6.122,1.337,1.090
21.066,1.872,1.913
7.543,1.732,0.800
24.065,1.987,1.940
11.545,1.743,1.209
0.581,0.551,0.608
12.131,1.586,1.535
1.802,0.696,1.182
3.629,1.146,0.879
1.161,0.610,0.995
11.811,1.742,1.239
2.633,0.863,1.126
6.543,1.454,0.985
7.617,1.955,0.634
3.588,0.784,1.858
6.227,1.953,0.520
7.465,1.335,1.334
5.964,1.268,1.180
18.470,1.897,1.633
5.467,1.373,0.923
2.843,0.719,1.748
1.708,0.916,0.649
7.268,1.965,0.599
9.843,1.745,1.029
9.549,1.282,1.850
6.499,1.678,0.735
6.084,1.434,0.942
6.108,1.249,1.247
2.631,0.790,1.341
6.943,1.895,0.615
6.605,1.146,1.602
7.067,1.927,0.606
11.404,1.478,1.661
11.343,1.666,1.300
5.920,1.425,0.928
19.282,1.856,1.782
14.913,1.632,1.781
4.249,1.444,0.649
6.627,1.996,0.530
1.127,0.649,0.850
5.128,1.655,0.596
11.788,1.991,0.947
22.076,1.939,1.870
1.699,0.741,0.984
2.245,0.688,1.511
4.945,1.244,1.017
3.523,1.148,0.851
18.037,1.752,1.871
6.479,1.530,0.881
6.310,1.036,1.870
4.107,1.296,0.778
7.366,1.434,1.140
1.447,0.808,0.706
8.455,1.696,0.936
1.067,0.522,1.245
4.866,1.544,0.650
2.420,0.662,1.756
9.151,1.274,1.793
0.710,0.635,0.561
1.949,1.101,0.512
0.742,0.683,0.507
5.855,1.294,1.114
6.059,1.099,1.597
5.557,1.134,1.374
4.553,1.237,0.947
19.503,1.801,1.914
5.235,0.985,1.717
4.334,0.934,1.582
9.350,1.634,1.115
3.003,0.697,1.967
15.657,1.884,1.403
9.085,1.334,1.626
10.069,1.616,1.228
1.778,0.631,1.421
9.108,1.410,1.459
4.890,1.110,1.263
11.353,1.437,1.750
13.324,1.674,1.514
7.295,1.634,0.870
6.834,1.696,0.756
19.442,1.798,1.913
16.910,1.769,1.720
3.063,1.275,0.600
5.294,1.701,0.582
6.135,1.501,0.867
2.353,0.765,1.281
3.981,1.152,0.955
2.070,0.576,1.985
2.896,0.778,1.524
4.837,0.946,1.720
1.503,0.581,1.415
1.712,0.636,1.345
7.956,1.570,1.027
13.533,1.781,1.359
2.664,1.190,0.599
20.974,1.935,1.783
10.523,1.399,1.711
5.738,1.051,1.654
1.204,0.733,0.714
12.146,1.743,1.272
12.978,1.934,1.105
7.205,1.582,0.916
2.693,0.838,1.222
17.697,1.993,1.418
8.233,1.639,0.975
3.421,1.111,0.882
4.644,1.009,1.453
11.898,1.571,1.534
7.598,1.261,1.521
5.044,0.958,1.749
7.209,1.229,1.520
17.406,1.681,1.960
12.195,1.944,1.027
16.807,1.719,1.811
6.557,1.356,1.135
1.344,0.781,0.702
7.636,1.718,0.823
8.027,1.981,0.651
2.092,0.806,1.026
4.506,1.236,0.940
1.537,0.607,1.326
11.730,1.453,1.770
6.978,1.163,1.641
5.047,1.098,1.333
5.528,1.827,0.527
1.498,0.714,0.936
5.810,1.143,1.416
13.807,1.510,1.927
16.234,1.869,1.479
4.104,0.972,1.384
4.079,0.876,1.692
0.724,0.550,0.764
3.841,1.365,0.656
3.967,1.069,1.106
14.984,1.775,1.513
13.162,1.474,1.929
8.516,1.234,1.780
17.462,1.733,1.850
5.863,1.585,0.743
9.536,1.448,1.447
17.740,1.879,1.600
9.947,1.326,1.800
8.156,1.473,1.197
2.531,0.762,1.389
0.861,0.514,1.039
15.565,1.887,1.391
1.126,0.624,0.919
11.835,1.732,1.256
2.714,0.859,1.172
5.326,1.250,1.085
2.150,0.614,1.816
10.288,1.329,1.854
3.705,0.981,1.227
0.618,0.536,0.685
1.296,0.810,0.628
1.932,0.957,0.672
13.960,1.986,1.127
0.642,0.625,0.522
7.437,1.354,1.291
3.001,0.707,1.910
2.316,1.055,0.662
4.478,0.913,1.711
3.949,1.100,1.040
7.087,1.891,0.631
2.885,0.777,1.519
1.600,1.003,0.506
7.340,1.352,1.279
4.836,1.668,0.554
2.060,1.049,0.596
4.522,0.980,1.498
4.906,1.140,1.202
5.619,1.419,0.888
1.764,0.948,0.625
4.731,0.997,1.515
5.146,1.553,0.680
4.529,1.577,0.580
14.314,1.868,1.306
1.503,0.600,1.331
4.560,1.127,1.142
12.623,1.789,1.255
5.503,1.131,1.369
2.200,0.969,0.746
3.444,0.908,1.330
14.221,1.792,1.410
3.251,1.140,0.796
6.755,1.612,0.827
5.934,1.035,1.764
12.098,1.584,1.535
1.781,0.577,1.700
7.548,1.183,1.718
1.824,0.789,0.933
6.088,1.086,1.642
2.260,0.799,1.126
6.308,1.567,0.818
9.555,1.957,0.794
7.236,1.945,0.609
6.448,1.672,0.734
10.646,1.894,0.944
9.105,1.222,1.940
1.445,0.672,1.018
7.293,1.384,1.212
6.856,1.600,0.852
21.287,1.937,1.806
6.577,1.438,1.012
1.116,0.702,0.721
7.248,1.442,1.109
0.992,0.666,0.713
2.598,0.947,0.923
22.979,1.913,1.999
0.826,0.604,0.722
3.807,1.105,0.992
4.203,1.242,0.867
3.014,1.277,0.588
14.138,1.884,1.268
7.966,1.333,1.428
4.108,1.469,0.606
7.990,1.726,0.854
2.201,0.607,1.902
5.515,1.184,1.252
0.926,0.650,0.697
1.056,0.764,0.576
2.210,0.926,0.820
15.710,1.648,1.842
3.659,0.970,1.237
0.997,0.667,0.713
4.828,0.964,1.654
6.840,1.537,0.922
5.924,1.596,0.740
8.107,1.443,1.240
12.497,1.654,1.454
11.941,1.904,1.048
1.491,0.761,0.820
6.751,1.179,1.546
23.874,1.993,1.913
4.518,1.063,1.273
1.127,0.650,0.850
4.652,0.902,1.821
10.549,1.594,1.322
16.834,1.642,1.988
0.981,0.545,1.050
4.180,1.276,0.817
0.980,0.570,0.960
8.689,1.721,0.934
6.947,1.262,1.388
14.202,1.522,1.951
1.558,0.758,0.862
7.705,1.258,1.549
10.173,1.890,0.907
10.469,1.503,1.474
12.467,1.921,1.075
